country,date,Total_industry,Total_manufacturing,Total_construction,Total_retail_trade,Construction_permits_issued,Harmonised_unemployment,Earnings_manufacturing,CPI_all_items,CPI_core,PPI_manufacturing,Exports,Imports,Share_prices,Currency_conversions_usd,IR_3months,IR_10months,IR_immediate,Business_confidence,Consumer_confidence,Leading_indicators
AUT,1955-02-01,0.108459748948561,,,,,,1.62944055626648,,,,,,,,,,,,,
AUT,1955-03-01,-0.21180580427249,,,,,,-0.0523446206646502,,,,,,,,,,,,,
AUT,1955-04-01,2.46245425228504,,,,,,11.2259733236303,,,,,,,,,,,,,
AUT,1955-05-01,-1.19708110516934,,,,,,-7.89210227707481,,,,,,,,,,,,,
AUT,1955-06-01,2.14368252816202,,,,,,0.460381430907674,,,,,,,,,,,,,
AUT,1955-07-01,1.10163696200366,,,,,,-0.26977905043614,,,,,,,,,,,,,
AUT,1955-08-01,0.551123373768337,,,,,,0.505588019440226,,,,,,,,,,,,,
AUT,1955-09-01,0.962444032731216,,,,,,1.86184984033071,,,,,,,,,,,,,
AUT,1955-10-01,-0.219668354362561,,,,,,9.3164505899478,,,,,,,,,,,,,
AUT,1955-11-01,2.10358208100564,,,,,,-1.73669425812127,,,,,,,,,,,,,
AUT,1955-12-01,2.4514147321165,,,,,,-0.555225697914934,,,,,,,,,,,,,
AUT,1956-01-01,-3.47381161971831,,,,,,-0.434803769568443,,,,,,,,,,,,,
AUT,1956-02-01,1.03059218352805,-1.51645164083007,,,,,-1.96358629213842,,,,,,,,,,,,,
AUT,1956-03-01,-1.04452013702274,2.13745957891362,,,,,1.00024608041986,,,,,,,,,,,,,
AUT,1956-04-01,0.496879082595442,0.345795282375714,,,,,-0.799138607770396,,,,,,,,,,,,,
AUT,1956-05-01,0.66779293637637,0.774126497756759,,,,,-0.737831758448886,,,,,,,,,,,,,
AUT,1956-06-01,0.0543485194493863,-0.324584940937411,,,,,0.215474450967273,,,,,,,,,,,,,
AUT,1956-07-01,1.0651526809516,1.69940084349122,,,,,2.1179297728336,,,,,,,,,,,,,
AUT,1956-08-01,2.42359018510546,4.13413085511503,,,,,-0.0634834593739168,,,,,,,,,,,,,
AUT,1956-09-01,-0.491642084562402,-2.90868415587302,,,,,-0.029700409340346,,,,,,,,,,,,,
AUT,1956-10-01,-0.134694347442359,0.32804701821691,,,,,0.453517473043799,,,,,,,,,,,,,
AUT,1956-11-01,0.589018538988642,2.19131782676086,,,,,0.632116304400213,,,,,,,,,,,,,
AUT,1956-12-01,-1.24678241923511,-3.87441816543571,,,,,-0.781460744710186,,,,,,,,,,,,,
AUT,1957-01-01,1.71259526029776,2.46875328822745,,,,,-4.39020117126305,,,,,,,,,,,,,
AUT,1957-02-01,-0.620529203416913,0.178496796758887,,,,,7.01907952128375,,,,3.00744805973098,7.34328703141462,-2.22905457340507,0.000882862691247821,,,,,,
AUT,1957-03-01,2.38336529567707,1.46442564659186,,,,,-0.0418651230959012,,,,3.55906636999671,-6.52113780096306,-3.1446540880503,0.0,,,,,,
AUT,1957-04-01,-0.465309753317413,-0.267858311605581,,,,,0.356510934000412,,,,-10.6336969094626,-4.48992104388277,-2.19155844155846,0.0,,,,,,
